Gene	C12
C12_Sobic.002G134001	1
C12_Sobic.002G134200	1
C12_Sobic.002G135000	1
C12_Sobic.002G135100	1
C12_Sobic.002G136100	1
C12_Sobic.002G136300	1
C12_Sobic.002G137000	1
C12_Sobic.002G137300	1
C12_Sobic.002G137400	1
C12_Sobic.002G138100	1
C12_Sobic.002G138300	1
C12_Sobic.002G139600	1
C12_Sobic.002G140000	1
C12_Sobic.002G141300	1
C12_Sobic.002G142066	1
C12_Sobic.002G143900	1
C12_Sobic.002G144600	1
C12_Sobic.002G144800	1
C12_Sobic.002G146400	1
C12_Sobic.002G148900	1
C12_Sobic.002G150800	2
C12_Sobic.002G151500	1
C12_Sobic.002G152700	1
C12_Sobic.002G152800	1
C12_Sobic.002G154100	1
C12_Sobic.002G154800	1
C12_Sobic.002G155000	1
C12_Sobic.002G156100	1
C12_Sobic.002G158700	1
C12_Sobic.002G158800	2
C12_Sobic.002G159300	1
C12_Sobic.002G159700	1
C12_Sobic.002G159800	1
C12_Sobic.002G160400	1
C12_Sobic.002G162400	1
C12_Sobic.002G165300	1
C12_Sobic.002G165800	1
C12_Sobic.002G166300	1
C12_Sobic.002G166400	1
C12_Sobic.002G166700	1
C12_Sobic.002G167000	1
C12_Sobic.002G168300	1
C12_Sobic.002G172600	1
C12_Sobic.002G173000	1
C12_Sobic.002G174900	1
C12_Sobic.002G175900	1
C12_Sobic.002G176700	2
C12_Sobic.002G176800	1
C12_Sobic.002G177700	2
C12_Sobic.002G177900	1
C12_Sobic.002G178601	1
C12_Sobic.002G179900	0
C12_Sobic.002G180800	1
C12_Sobic.002G181300	1
C12_Sobic.002G181400	1
C12_Sobic.002G181600	1
C12_Sobic.002G181700	1
C12_Sobic.002G181800	4
C12_Sobic.002G182000	1
C12_Sobic.002G183900	1
C12_Sobic.002G184900	1
C12_Sobic.002G186200	1
C12_Sobic.002G186500	1
C12_Sobic.002G186900	1
C12_Sobic.002G186966	1
C12_Sobic.002G187100	1
C12_Sobic.002G187500	1
C12_Sobic.002G189600	1
C12_Sobic.002G190000	1
C12_Sobic.002G190800	2
C12_Sobic.002G193100	1
C12_Sobic.002G194000	1
C12_Sobic.002G194100	1
C12_Sobic.002G195700	1
C12_Sobic.002G196200	1
C12_Sobic.002G196350	1
C12_Sobic.002G196500	1
C12_Sobic.002G200100	1
C12_Sobic.002G200200	2
C12_Sobic.002G200400	0
C12_Sobic.002G200900	1
C12_Sobic.002G201400	1
C12_Sobic.002G202400	1
C12_Sobic.002G202500	1
C12_Sobic.002G203100	3
C12_Sobic.002G203600	1
C12_Sobic.002G204100	1
C12_Sobic.002G205600	1
C12_Sobic.002G206000	1
C12_Sobic.002G206200	1
C12_Sobic.002G208900	1
C12_Sobic.002G209200	1
C12_Sobic.002G210500	3
C12_Sobic.002G211900	1
C12_Sobic.002G212000	1
C12_Sobic.002G213400	1
C12_Sobic.002G214400	1
C12_Sobic.002G214900	1
C12_Sobic.002G215100	1
C12_Sobic.002G217500	1
C12_Sobic.002G217600	1
C12_Sobic.002G217700	1
C12_Sobic.002G218000	1
C12_Sobic.002G218700	1
C12_Sobic.002G219500	1
C12_Sobic.002G220700	1
C12_Sobic.002G221400	1
C12_Sobic.002G221600	1
C12_Sobic.002G221900	2
C12_Sobic.002G222300	1
C12_Sobic.002G223100	1
C12_Sobic.002G223401	1
C12_Sobic.002G223500	1
C12_Sobic.002G223600	1
C12_Sobic.002G223700	1
C12_Sobic.002G223800	1
C12_Sobic.002G224450	1
C12_Sobic.002G225100	1
C12_Sobic.002G229650	1
C12_Sobic.002G229900	1
C12_Sobic.002G230000	1
C12_Sobic.002G230100	1
C12_Sobic.002G230600	1
C12_Sobic.002G230800	1
C12_Sobic.002G231200	1
C12_Sobic.002G231500	1
C12_Sobic.002G233500	1
C12_Sobic.002G233600	2
C12_Sobic.002G233700	2
C12_Sobic.002G234600	1
C12_Sobic.002G234700	1
C12_Sobic.002G235700	1
C12_Sobic.002G237600	0
C12_Sobic.002G237700	1
C12_Sobic.002G237800	1
C12_Sobic.002G238000	1
C12_Sobic.002G238300	1
C12_Sobic.002G239300	2
C12_Sobic.002G241500	2
C12_Sobic.002G241700	1
C12_Sobic.002G242000	2
C12_Sobic.002G242700	1
C12_Sobic.002G243800	1
C12_Sobic.002G244500	1
C12_Sobic.002G245000	1
C12_Sobic.002G245800	1
C12_Sobic.002G246200	1
C12_Sobic.002G246400	1
C12_Sobic.002G246800	1
C12_Sobic.002G247800	1
C12_Sobic.002G248100	1
C12_Sobic.002G248600	1
C12_Sobic.002G248900	1
C12_Sobic.002G251900	1
C12_Sobic.002G252200	1
C12_Sobic.002G252500	1
C12_Sobic.002G253100	1
C12_Sobic.002G254500	2
C12_Sobic.002G254600	1
C12_Sobic.002G254650	1
C12_Sobic.002G255300	2
C12_Sobic.002G255500	1
C12_Sobic.002G257300	1
C12_Sobic.002G257400	1
C12_Sobic.002G258100	1
C12_Sobic.002G258300	3
C12_Sobic.002G259200	2
C12_Sobic.002G259700	1
C12_Sobic.002G259900	1
C12_Sobic.002G260900	1
C12_Sobic.002G261700	1
C12_Sobic.002G261800	1
C12_Sobic.002G262200	1
C12_Sobic.002G262300	1
C12_Sobic.002G262400	1
C12_Sobic.002G262800	1
C12_Sobic.002G263900	1
C12_Sobic.002G264100	1
C12_Sobic.002G264300	1
C12_Sobic.002G264400	1
C12_Sobic.002G265300	1
C12_Sobic.002G266000	1
C12_Sobic.002G266300	1
C12_Sobic.002G267300	1
C12_Sobic.002G267900	1
C12_Sobic.002G268000	1
C12_Sobic.002G270000	2
C12_Sobic.002G270300	1
C12_Sobic.002G270700	1
C12_Sobic.002G271900	1
C12_Sobic.002G272000	1
C12_Sobic.002G272100	1
C12_Sobic.002G272400	1
C12_Sobic.002G272700	1
C12_Sobic.002G273100	1
C12_Sobic.002G275100	1
C12_Sobic.002G275900	1
C12_Sobic.002G276700	1
C12_Sobic.002G277200	1
C12_Sobic.002G278500	1
C12_Sobic.002G279000	2
C12_Sobic.002G279400	1
C12_Sobic.002G279900	1
C12_Sobic.002G280300	1
C12_Sobic.002G280600	1
C12_Sobic.002G281300	2
C12_Sobic.002G281500	1
C12_Sobic.002G281800	1
C12_Sobic.002G281900	1
C12_Sobic.002G282500	1
C12_Sobic.002G286700	1
C12_Sobic.002G287500	1
C12_Sobic.002G288300	3
C12_Sobic.002G291500	1
C12_Sobic.002G291600	1
C12_Sobic.002G292900	1
C12_Sobic.002G293300	1
C12_Sobic.002G294100	1
C12_Sobic.002G294400	1
C12_Sobic.002G294500	1
C12_Sobic.002G294700	1
C12_Sobic.002G295100	1
C12_Sobic.002G295700	1
C12_Sobic.002G295900	1
C12_Sobic.002G296100	1
C12_Sobic.002G296400	1
C12_Sobic.002G297300	2
C12_Sobic.002G297400	2
C12_Sobic.002G297700	2
C12_Sobic.002G297800	1
C12_Sobic.002G298900	1
C12_Sobic.002G299900	2
C12_Sobic.002G300400	1
C12_Sobic.002G300500	1
C12_Sobic.002G301000	1
C12_Sobic.002G301500	1
C12_Sobic.002G301800	1
C12_Sobic.002G303000	1
C12_Sobic.002G303100	1
C12_Sobic.002G304000	1
C12_Sobic.002G304100	1
C12_Sobic.002G306100	1
C12_Sobic.002G307600	1
C12_Sobic.002G307800	1
C12_Sobic.002G308000	1
C12_Sobic.002G308800	1
C12_Sobic.002G309100	1
C12_Sobic.002G309200	1
C12_Sobic.002G310300	1
C12_Sobic.002G312900	1
C12_Sobic.002G314800	3
C12_Sobic.002G314900	1
C12_Sobic.002G315500	1
C12_Sobic.002G315700	1
C12_Sobic.002G316700	1
C12_Sobic.002G317800	1
C12_Sobic.002G318300	2
C12_Sobic.002G320001	1
C12_Sobic.002G320700	1
C12_Sobic.002G321400	1
C12_Sobic.002G322700	1
C12_Sobic.002G324700	2
C12_Sobic.002G327500	2
C12_Sobic.002G328100	1
C12_Sobic.002G329800	1
C12_Sobic.002G330100	1
C12_Sobic.002G330300	1
C12_Sobic.002G330400	2
C12_Sobic.002G330500	1
C12_Sobic.002G330800	2
C12_Sobic.002G331050	1
C12_Sobic.002G331100	2
C12_Sobic.002G331700	1
C12_Sobic.002G332900	1
C12_Sobic.002G334600	1
C12_Sobic.002G335000	1
C12_Sobic.002G335400	1
C12_Sobic.002G335900	1
C12_Sobic.002G336600	1
C12_Sobic.002G337700	1
C12_Sobic.002G338100	1
C12_Sobic.002G339200	2
C12_Sobic.002G339600	1
C12_Sobic.002G340200	2
C12_Sobic.002G340700	1
C12_Sobic.002G341000	1
C12_Sobic.002G341100	1
C12_Sobic.002G342000	1
C12_Sobic.002G342300	1
C12_Sobic.002G342500	1
C12_Sobic.002G343000	1
C12_Sobic.002G343200	1
C12_Sobic.002G343300	1
C12_Sobic.002G343500	1
C12_Sobic.002G344500	0
C12_Sobic.002G345300	1
C12_Sobic.002G345700	1
C12_Sobic.002G345800	3
C12_Sobic.002G345850	2
C12_Sobic.002G346300	1
C12_Sobic.002G346400	1
C12_Sobic.002G346600	1
C12_Sobic.002G346900	1
C12_Sobic.002G347400	1
C12_Sobic.002G347600	1
C12_Sobic.002G347900	2
C12_Sobic.002G348100	1
C12_Sobic.002G348600	1
C12_Sobic.002G349100	1
C12_Sobic.002G352600	1
C12_Sobic.002G353000	1
C12_Sobic.002G353300	1
C12_Sobic.002G353500	1
C12_Sobic.002G354501	1
C12_Sobic.002G354900	1
C12_Sobic.002G355600	1
C12_Sobic.002G356200	2
C12_Sobic.002G356600	1
C12_Sobic.002G356900	1
C12_Sobic.002G357800	0
C12_Sobic.002G358800	1
C12_Sobic.002G359000	1
C12_Sobic.002G359700	2
C12_Sobic.002G360200	1
C12_Sobic.002G362200	1
C12_Sobic.002G362900	1
C12_Sobic.002G363200	1
C12_Sobic.002G363500	1
C12_Sobic.002G363600	1
C12_Sobic.002G365900	1
C12_Sobic.002G366800	1
C12_Sobic.002G366900	1
C12_Sobic.002G367700	1
C12_Sobic.002G367800	1
C12_Sobic.002G368000	1
C12_Sobic.002G368901	1
C12_Sobic.002G369000	3
C12_Sobic.002G370700	1
C12_Sobic.002G371300	1
C12_Sobic.002G371400	1
C12_Sobic.002G372700	1
C12_Sobic.002G373001	2
C12_Sobic.002G374200	1
C12_Sobic.002G374300	1
C12_Sobic.002G375300	1
C12_Sobic.002G375400	1
C12_Sobic.002G375800	1
C12_Sobic.002G376300	1
C12_Sobic.002G376600	2
C12_Sobic.002G377900	1
C12_Sobic.002G378000	1
C12_Sobic.002G378300	1
C12_Sobic.002G378800	2
C12_Sobic.002G379300	1
C12_Sobic.002G380000	1
C12_Sobic.002G383700	1
C12_Sobic.002G384200	1
C12_Sobic.002G384300	1
C12_Sobic.002G385900	1
C12_Sobic.002G386400	1
C12_Sobic.002G387000	2
C12_Sobic.002G388000	1
C12_Sobic.002G388100	1
C12_Sobic.002G388200	1
C12_Sobic.002G389900	1
C12_Sobic.002G390400	1
C12_Sobic.002G390800	1
C12_Sobic.002G392400	1
C12_Sobic.002G392700	1
C12_Sobic.002G393266	2
C12_Sobic.002G393332	1
C12_Sobic.002G393500	1
C12_Sobic.002G394400	2
C12_Sobic.002G394800	1
C12_Sobic.002G395700	1
C12_Sobic.002G395900	1
C12_Sobic.002G396000	1
C12_Sobic.002G396300	1
C12_Sobic.002G396800	2
C12_Sobic.002G397900	1
C12_Sobic.002G398000	1
C12_Sobic.002G398100	1
C12_Sobic.002G398200	1
C12_Sobic.002G400101	1
C12_Sobic.002G400151	1
C12_Sobic.002G400200	1
C12_Sobic.002G400400	1
C12_Sobic.002G400600	3
C12_Sobic.002G401100	2
C12_Sobic.002G401533	2
C12_Sobic.002G401800	2
C12_Sobic.002G401900	2
C12_Sobic.002G402000	1
C12_Sobic.002G403100	1
C12_Sobic.002G403500	1
C12_Sobic.002G403600	1
C12_Sobic.002G403700	1
C12_Sobic.002G404800	1
C12_Sobic.002G404900	1
C12_Sobic.002G405400	1
C12_Sobic.002G405900	2
C12_Sobic.002G406200	1
C12_Sobic.002G406600	1
C12_Sobic.002G406700	3
C12_Sobic.002G408600	1
C12_Sobic.002G409700	1
C12_Sobic.002G409900	1
C12_Sobic.002G412200	1
C12_Sobic.002G413300	1
C12_Sobic.002G414400	2
C12_Sobic.002G415900	2
C12_Sobic.002G417000	1
C12_Sobic.002G418700	1
C12_Sobic.002G419000	1
C12_Sobic.002G422500	1
C12_Sobic.002G423200	1
C12_Sobic.002G424100	1
C12_Sobic.002G424600	1
C12_Sobic.002G424700	1
C12_Sobic.002G424900	1
C12_Sobic.002G425200	1
C12_Sobic.002G425600	1
C12_Sobic.002G425700	1
C12_Sobic.002G426900	1
C12_Sobic.002G427100	1
C12_Sobic.002G427700	1
C12_Sobic.002G428900	1
C12_Sobic.002G429800	1
C12_Sobic.002G430400	1
C12_Sobic.002G430500	2
C12_Sobic.002G430900	1
C12_Sobic.002G431300	1
C12_Sobic.002G431366	1
C12_Sobic.002G431600	1
C12_Sobic.003G001000	1
C12_Sobic.003G001200	1
C12_Sobic.003G001500	1
C12_Sobic.003G002700	1
C12_Sobic.003G002800	1
C12_Sobic.003G004500	1
C12_Sobic.003G004600	1
C12_Sobic.003G004700	1
C12_Sobic.003G005500	1
C12_Sobic.003G005600	1
C12_Sobic.003G005800	2
C12_Sobic.003G006900	1
C12_Sobic.003G008600	1
C12_Sobic.003G008800	1
C12_Sobic.003G008900	1
C12_Sobic.003G009200	1
C12_Sobic.003G010600	1
C12_Sobic.003G011200	1
C12_Sobic.003G012000	1
C12_Sobic.003G012800	1
C12_Sobic.003G013000	1
C12_Sobic.003G013400	1
C12_Sobic.003G013600	1
C12_Sobic.003G013700	1
C12_Sobic.003G014300	1
C12_Sobic.003G015400	1
C12_Sobic.003G015600	2
C12_Sobic.003G016300	1
C12_Sobic.003G016400	1
C12_Sobic.003G017200	3
C12_Sobic.003G017500	1
C12_Sobic.003G018900	1
C12_Sobic.003G019000	1
C12_Sobic.003G020600	1
C12_Sobic.003G021100	1
C12_Sobic.003G022000	1
C12_Sobic.003G022200	2
C12_Sobic.003G022800	1
C12_Sobic.003G022900	1
C12_Sobic.003G023200	1
C12_Sobic.003G024200	1
C12_Sobic.003G024500	1
C12_Sobic.003G025100	1
C12_Sobic.003G025600	1
C12_Sobic.003G025700	1
C12_Sobic.003G026200	1
C12_Sobic.003G026900	1
C12_Sobic.003G027100	2
C12_Sobic.003G027400	1
C12_Sobic.003G027500	1
C12_Sobic.003G028100	1
C12_Sobic.003G028400	1
C12_Sobic.003G029600	1
C12_Sobic.003G030000	1
C12_Sobic.003G030500	1
C12_Sobic.003G030700	1
C12_Sobic.003G030900	1
C12_Sobic.003G031300	1
C12_Sobic.003G032301	2
C12_Sobic.003G033700	1
C12_Sobic.003G034000	1
C12_Sobic.003G036300	1
C12_Sobic.003G036500	1
C12_Sobic.003G036600	1
C12_Sobic.003G037300	1
C12_Sobic.003G037800	1
C12_Sobic.003G038600	1
C12_Sobic.003G039200	1
C12_Sobic.003G039300	1
C12_Sobic.003G040000	1
C12_Sobic.003G040200	1
C12_Sobic.003G040400	1
C12_Sobic.003G040500	1
C12_Sobic.003G040700	1
C12_Sobic.003G041000	1
C12_Sobic.003G041700	1
C12_Sobic.003G044100	2
C12_Sobic.003G044200	2
C12_Sobic.003G044400	1
C12_Sobic.003G044700	1
C12_Sobic.003G045000	1
C12_Sobic.003G045100	1
C12_Sobic.003G045200	2
C12_Sobic.003G045400	1
C12_Sobic.003G046400	2
C12_Sobic.003G047400	2
C12_Sobic.003G048600	2
C12_Sobic.003G049200	1
C12_Sobic.003G049800	1
C12_Sobic.003G050900	1
C12_Sobic.003G051000	2
C12_Sobic.003G051600	1
C12_Sobic.003G051700	1
C12_Sobic.003G052400	1
C12_Sobic.003G053800	1
C12_Sobic.003G053900	1
C12_Sobic.003G054100	1
C12_Sobic.003G054200	1
C12_Sobic.003G054900	2
C12_Sobic.003G055200	1
C12_Sobic.003G055300	3
C12_Sobic.003G055900	1
C12_Sobic.003G056500	2
C12_Sobic.003G057050	1
C12_Sobic.003G057233	1
C12_Sobic.003G057366	2
C12_Sobic.003G057700	1
C12_Sobic.003G058300	1
C12_Sobic.003G058900	1
C12_Sobic.003G060500	1
C12_Sobic.003G061800	1
C12_Sobic.003G061900	1
C12_Sobic.003G062400	2
C12_Sobic.003G063200	1
C12_Sobic.003G063300	1
C12_Sobic.003G066700	1
C12_Sobic.003G067100	1
C12_Sobic.003G067201	1
C12_Sobic.003G068750	1
C12_Sobic.003G070800	1
C12_Sobic.003G071000	1
C12_Sobic.003G071400	2
C12_Sobic.003G072900	1
C12_Sobic.003G073900	1
C12_Sobic.003G074400	1
C12_Sobic.003G075100	1
C12_Sobic.003G076200	1
C12_Sobic.003G077300	1
C12_Sobic.003G077400	1
C12_Sobic.003G077500	1
C12_Sobic.003G077600	1
C12_Sobic.003G077700	1
C12_Sobic.003G084200	1
C12_Sobic.003G084500	1
C12_Sobic.003G085500	1
C12_Sobic.003G086400	1
C12_Sobic.003G086700	1
C12_Sobic.003G086900	1
C12_Sobic.003G087100	1
C12_Sobic.003G087200	2
C12_Sobic.003G087400	1
C12_Sobic.003G087900	1
C12_Sobic.003G089200	1
C12_Sobic.003G089650	1
C12_Sobic.003G092066	1
C12_Sobic.003G092200	2
C12_Sobic.003G092500	1
C12_Sobic.003G092800	1
C12_Sobic.003G093100	1
C12_Sobic.003G094000	1
C12_Sobic.003G096000	1
C12_Sobic.003G098000	2
C12_Sobic.003G098600	1
C12_Sobic.003G098900	1
C12_Sobic.003G099100	1
C12_Sobic.003G100200	1
C12_Sobic.003G101300	1
C12_Sobic.003G101700	1
C12_Sobic.003G101850	1
C12_Sobic.003G102200	1
C12_Sobic.003G102700	1
C12_Sobic.003G103200	1
C12_Sobic.003G103300	1
C12_Sobic.003G104100	1
C12_Sobic.003G105000	1
C12_Sobic.003G105500	1
C12_Sobic.003G105700	1
C12_Sobic.003G105900	1
C12_Sobic.003G106200	1
C12_Sobic.003G106900	1
C12_Sobic.003G107200	1
C12_Sobic.003G107500	2
C12_Sobic.003G108300	1
C12_Sobic.003G108900	1
C12_Sobic.003G109000	1
C12_Sobic.003G109100	1
C12_Sobic.003G109700	1
C12_Sobic.003G110400	1
C12_Sobic.003G110800	2
C12_Sobic.003G112600	1
C12_Sobic.003G113300	1
C12_Sobic.003G113700	1
C12_Sobic.003G114400	1
C12_Sobic.003G115000	1
C12_Sobic.003G115400	2
C12_Sobic.003G115550	2
C12_Sobic.003G116700	1
C12_Sobic.003G117900	1
C12_Sobic.003G119500	1
C12_Sobic.003G119900	1
C12_Sobic.003G121000	1
C12_Sobic.003G121100	3
C12_Sobic.003G121200	1
C12_Sobic.003G121300	1
C12_Sobic.003G121400	1
C12_Sobic.003G124000	1
C12_Sobic.003G124100	1
C12_Sobic.003G124200	1
C12_Sobic.003G124300	1
C12_Sobic.003G124600	1
C12_Sobic.003G125200	2
C12_Sobic.003G125332	1
C12_Sobic.003G125400	1
C12_Sobic.003G126500	1
C12_Sobic.003G127300	1
C12_Sobic.003G127800	1
C12_Sobic.003G128100	1
C12_Sobic.003G128500	1
C12_Sobic.003G128900	1
C12_Sobic.003G129300	1
C12_Sobic.003G130500	1
C12_Sobic.003G130600	1
C12_Sobic.003G131100	1
C12_Sobic.003G131400	1
C12_Sobic.003G132100	2
C12_Sobic.003G132700	1
C12_Sobic.003G134000	1
C12_Sobic.003G134300	1
C12_Sobic.003G135500	1
C12_Sobic.003G136600	1
C12_Sobic.003G136700	1
C12_Sobic.003G136900	2
C12_Sobic.003G138900	1
C12_Sobic.003G139100	1
C12_Sobic.003G140900	1
C12_Sobic.003G141100	1
C12_Sobic.003G142700	1
C12_Sobic.003G146900	1
C12_Sobic.003G147500	1
C12_Sobic.003G147900	1
C12_Sobic.003G148400	1
C12_Sobic.003G148600	2
C12_Sobic.003G149500	1
C12_Sobic.003G149900	1
C12_Sobic.003G150500	1
C12_Sobic.003G150900	1
C12_Sobic.003G151000	1
C12_Sobic.003G152200	1
C12_Sobic.003G152500	1
C12_Sobic.003G152700	2
C12_Sobic.003G152800	1
C12_Sobic.003G152900	1
C12_Sobic.003G153200	2
C12_Sobic.003G153300	1
C12_Sobic.003G157400	1
C12_Sobic.003G157900	1
C12_Sobic.003G158300	2
C12_Sobic.003G158700	1
C12_Sobic.003G159101	1
C12_Sobic.003G159300	2
C12_Sobic.003G159400	2
C12_Sobic.003G159500	1
C12_Sobic.003G160200	1
C12_Sobic.003G160800	2
C12_Sobic.003G162400	1
C12_Sobic.003G162800	1
C12_Sobic.003G163301	1
C12_Sobic.003G163900	1
C12_Sobic.003G166400	1
C12_Sobic.003G167000	1
C12_Sobic.003G167632	1
C12_Sobic.003G167800	1
C12_Sobic.003G168800	1
C12_Sobic.003G169100	1
C12_Sobic.003G169300	1
C12_Sobic.003G171200	1
C12_Sobic.003G172850	1
C12_Sobic.003G173032	1
C12_Sobic.003G173116	1
C12_Sobic.003G173200	1
C12_Sobic.003G173266	1
C12_Sobic.003G174700	1
C12_Sobic.003G174850	1
C12_Sobic.003G178900	1
C12_Sobic.003G181500	1
C12_Sobic.003G182400	1
C12_Sobic.003G184200	1
C12_Sobic.003G184300	1
C12_Sobic.003G184400	1
C12_Sobic.003G184765	1
C12_Sobic.003G184800	2
C12_Sobic.003G185250	2
C12_Sobic.003G185900	2
C12_Sobic.003G186132	1
C12_Sobic.003G186500	2
C12_Sobic.003G186800	2
C12_Sobic.003G187100	1
C12_Sobic.003G187200	1
C12_Sobic.003G188900	1
C12_Sobic.003G190500	2
C12_Sobic.003G190800	2
C12_Sobic.003G191500	1
C12_Sobic.003G192801	1
C12_Sobic.003G193700	1
C12_Sobic.003G194100	1
C12_Sobic.003G194200	1
C12_Sobic.003G194300	1
C12_Sobic.003G196200	1
C12_Sobic.003G197200	2
C12_Sobic.003G198500	1
C12_Sobic.003G198701	1
C12_Sobic.003G198900	1
C12_Sobic.003G200000	1
C12_Sobic.003G200100	1
C12_Sobic.003G200501	1
C12_Sobic.003G201000	1
C12_Sobic.003G201500	1
C12_Sobic.003G201700	1
C12_Sobic.003G202100	1
C12_Sobic.003G202300	1
C12_Sobic.003G202400	1
C12_Sobic.003G203300	1
C12_Sobic.003G204200	1
C12_Sobic.003G205300	1
C12_Sobic.003G205801	1
C12_Sobic.003G207000	1
C12_Sobic.003G208300	1
C12_Sobic.003G208400	1
C12_Sobic.003G210100	1
C12_Sobic.003G210900	3
C12_Sobic.003G212400	1
C12_Sobic.003G212500	1
C12_Sobic.003G212900	1
C12_Sobic.003G213400	1
C12_Sobic.003G213900	1
C12_Sobic.003G214500	1
C12_Sobic.003G214850	1
C12_Sobic.003G217400	1
C12_Sobic.003G217700	1
C12_Sobic.003G218300	1
C12_Sobic.003G218700	1
C12_Sobic.003G218801	1
C12_Sobic.003G218900	1
C12_Sobic.003G219800	1
C12_Sobic.003G220900	1
C12_Sobic.003G221000	1
C12_Sobic.003G221500	1
C12_Sobic.003G221600	1
C12_Sobic.003G222000	1
C12_Sobic.003G222200	1
C12_Sobic.003G222300	1
C12_Sobic.003G222500	1
C12_Sobic.003G222700	1
C12_Sobic.003G223000	1
C12_Sobic.003G224300	1
C12_Sobic.003G225100	1
C12_Sobic.003G225300	1
C12_Sobic.003G225900	1
C12_Sobic.003G228000	1
C12_Sobic.003G228100	2
C12_Sobic.003G229600	1
C12_Sobic.003G230400	1
C12_Sobic.003G231900	1
C12_Sobic.003G232600	1
C12_Sobic.003G232700	1
C12_Sobic.003G233500	1
C12_Sobic.003G233600	1
C12_Sobic.003G235100	1
C12_Sobic.003G235700	1
C12_Sobic.003G236000	1
C12_Sobic.003G236300	1
C12_Sobic.003G237400	1
C12_Sobic.003G237700	1
C12_Sobic.003G242700	1
C12_Sobic.003G243300	1
C12_Sobic.003G243800	1
C12_Sobic.003G244400	1
C12_Sobic.003G245900	1
C12_Sobic.003G246200	1
C12_Sobic.003G246400	1
C12_Sobic.003G247500	1
C12_Sobic.003G247600	2
C12_Sobic.003G247900	1
C12_Sobic.003G249100	1
C12_Sobic.003G249300	1
C12_Sobic.003G249800	1
C12_Sobic.003G249900	1
C12_Sobic.003G250000	3
C12_Sobic.003G250340	1
C12_Sobic.003G252400	1
C12_Sobic.003G252500	1
C12_Sobic.003G252600	1
C12_Sobic.003G252700	1
C12_Sobic.003G253300	1
C12_Sobic.003G253400	1
C12_Sobic.003G253500	1
C12_Sobic.003G253800	1
C12_Sobic.003G254700	1
C12_Sobic.003G256200	1
C12_Sobic.003G256300	1
C12_Sobic.003G256550	1
C12_Sobic.003G257000	1
C12_Sobic.003G257100	1
C12_Sobic.003G257600	1
C12_Sobic.003G258200	1
C12_Sobic.003G258300	1
C12_Sobic.003G259300	1
C12_Sobic.003G261100	1
C12_Sobic.003G261200	1
C12_Sobic.003G261400	1
C12_Sobic.003G261800	1
C12_Sobic.003G262400	1
C12_Sobic.003G263450	1
C12_Sobic.003G264100	1
C12_Sobic.003G264800	1
C12_Sobic.003G264901	0
C12_Sobic.003G266400	1
C12_Sobic.003G266600	1
C12_Sobic.003G267500	1
C12_Sobic.003G267800	1
C12_Sobic.003G270100	1
C12_Sobic.003G270500	1
C12_Sobic.003G271100	1
C12_Sobic.003G272101	1
C12_Sobic.003G272400	1
C12_Sobic.003G273400	1
C12_Sobic.003G274200	2
C12_Sobic.003G275300	1
C12_Sobic.003G275800	1
C12_Sobic.003G276500	1
C12_Sobic.003G277000	1
C12_Sobic.003G277400	1
C12_Sobic.003G277800	3
C12_Sobic.003G278300	1
C12_Sobic.003G278700	1
C12_Sobic.003G281300	1
C12_Sobic.003G281800	1
C12_Sobic.003G283600	1
C12_Sobic.003G283750	1
C12_Sobic.003G284100	1
C12_Sobic.003G284300	2
C12_Sobic.003G286100	1
C12_Sobic.003G287300	2
C12_Sobic.003G287450	1
C12_Sobic.003G287900	1
C12_Sobic.003G289500	1
C12_Sobic.003G289800	1
C12_Sobic.003G290200	1
C12_Sobic.003G290300	2
C12_Sobic.003G290500	1
C12_Sobic.003G292500	1
C12_Sobic.003G292600	1
C12_Sobic.003G294100	1
C12_Sobic.003G295700	1
C12_Sobic.003G296000	2
C12_Sobic.003G296200	1
C12_Sobic.003G297300	1
C12_Sobic.003G297700	1
C12_Sobic.003G298200	1
C12_Sobic.003G298400	1
C12_Sobic.003G299000	1
C12_Sobic.003G299700	1
C12_Sobic.003G301300	2
C12_Sobic.003G302400	1
C12_Sobic.003G303800	1
C12_Sobic.003G305601	1
C12_Sobic.003G305900	1
C12_Sobic.003G306200	1
C12_Sobic.003G307200	1
C12_Sobic.003G307900	1
C12_Sobic.003G308100	2
C12_Sobic.003G308300	1
C12_Sobic.003G308700	1
C12_Sobic.003G308800	1
C12_Sobic.003G309300	1
C12_Sobic.003G309900	1
C12_Sobic.003G310300	1
C12_Sobic.003G310600	1
C12_Sobic.003G310700	1
C12_Sobic.003G311500	1
C12_Sobic.003G311700	1
C12_Sobic.003G312000	1
C12_Sobic.003G312500	1
C12_Sobic.003G314300	1
C12_Sobic.003G315166	1
C12_Sobic.003G316300	2
C12_Sobic.003G316850	1
C12_Sobic.003G317200	1
C12_Sobic.003G317700	1
C12_Sobic.003G319700	1
C12_Sobic.003G320300	2
C12_Sobic.003G320700	1
C12_Sobic.003G321700	1
C12_Sobic.003G322200	1
C12_Sobic.003G323600	1
C12_Sobic.003G324400	1
C12_Sobic.003G325200	1
C12_Sobic.003G326800	1
C12_Sobic.003G327200	1
C12_Sobic.003G327300	1
C12_Sobic.003G328700	1
C12_Sobic.003G329200	1
C12_Sobic.003G329500	1
C12_Sobic.003G329900	1
C12_Sobic.003G330200	1
C12_Sobic.003G330400	1
C12_Sobic.003G331100	1
C12_Sobic.003G331400	1
